year,month,capacity_hm3,reservoir
2000,octubre,27.261,RioJarama_ElVado
2000,noviembre,30.117,RioJarama_ElVado
2000,diciembre,41.528,RioJarama_ElVado
2001,enero,48.188,RioJarama_ElVado
2001,febrero,44.14,RioJarama_ElVado
2001,marzo,47.388,RioJarama_ElVado
2001,abril,47.857,RioJarama_ElVado
2001,mayo,37.695,RioJarama_ElVado
2001,junio,24.054,RioJarama_ElVado
2001,julio,9.274,RioJarama_ElVado
2001,agosto,8.662,RioJarama_ElVado
2001,septiembre,8.262,RioJarama_ElVado
2001,octubre,9.933,RioJarama_ElVado
2001,noviembre,10.649,RioJarama_ElVado
2001,diciembre,9.498,RioJarama_ElVado
2002,enero,10.373,RioJarama_ElVado
2002,febrero,10.127,RioJarama_ElVado
2002,marzo,15.33,RioJarama_ElVado
2002,abril,15.961,RioJarama_ElVado
2002,mayo,12.923,RioJarama_ElVado
2002,junio,12.511,RioJarama_ElVado
2002,julio,9.305,RioJarama_ElVado
2002,agosto,8.972,RioJarama_ElVado
2002,septiembre,9.71,RioJarama_ElVado
2002,octubre,14.039,RioJarama_ElVado
2002,noviembre,21.154,RioJarama_ElVado
2002,diciembre,45.312,RioJarama_ElVado
2003,enero,47.201,RioJarama_ElVado
2003,febrero,48.117,RioJarama_ElVado
2003,marzo,47.952,RioJarama_ElVado
2003,abril,47.693,RioJarama_ElVado
2003,mayo,42.617,RioJarama_ElVado
2003,junio,26.083,RioJarama_ElVado
2003,julio,19.32,RioJarama_ElVado
2003,agosto,14.931,RioJarama_ElVado
2003,septiembre,11.043,RioJarama_ElVado
2003,octubre,13.324,RioJarama_ElVado
2003,noviembre,32.004,RioJarama_ElVado
2003,diciembre,44.882,RioJarama_ElVado
2004,enero,44.927,RioJarama_ElVado
2004,febrero,44.949,RioJarama_ElVado
2004,marzo,46.227,RioJarama_ElVado
2004,abril,44.096,RioJarama_ElVado
2004,mayo,46.25,RioJarama_ElVado
2004,junio,34.382,RioJarama_ElVado
2004,julio,15.462,RioJarama_ElVado
2004,agosto,7.653,RioJarama_ElVado
2004,septiembre,6.641,RioJarama_ElVado
2004,octubre,8.912,RioJarama_ElVado
2004,noviembre,8.41,RioJarama_ElVado
2004,diciembre,9.397,RioJarama_ElVado
2005,enero,11.367,RioJarama_ElVado
2005,febrero,12.025,RioJarama_ElVado
2005,marzo,14.548,RioJarama_ElVado
2005,abril,14.643,RioJarama_ElVado
2005,mayo,12.72,RioJarama_ElVado
2005,junio,7.242,RioJarama_ElVado
2005,julio,6.872,RioJarama_ElVado
2005,agosto,6.653,RioJarama_ElVado
2005,septiembre,6.569,RioJarama_ElVado
2005,octubre,8.059,RioJarama_ElVado
2005,noviembre,12.778,RioJarama_ElVado
2005,diciembre,14.506,RioJarama_ElVado
2006,enero,15.07,RioJarama_ElVado
2006,febrero,14.973,RioJarama_ElVado
2006,marzo,38.688,RioJarama_ElVado
2006,abril,42.139,RioJarama_ElVado
2006,mayo,31.201,RioJarama_ElVado
2006,junio,22.473,RioJarama_ElVado
2006,julio,16.085,RioJarama_ElVado
2006,agosto,10.532,RioJarama_ElVado
2006,septiembre,7.726,RioJarama_ElVado
2006,octubre,16.632,RioJarama_ElVado
2006,noviembre,44.904,RioJarama_ElVado
2006,diciembre,43.408,RioJarama_ElVado
2007,enero,37.195,RioJarama_ElVado
2007,febrero,47.411,RioJarama_ElVado
2007,marzo,43.319,RioJarama_ElVado
2007,abril,47.388,RioJarama_ElVado
2007,mayo,46.875,RioJarama_ElVado
2007,junio,37.314,RioJarama_ElVado
2007,julio,20.748,RioJarama_ElVado
2007,agosto,14.122,RioJarama_ElVado
2007,septiembre,12.644,RioJarama_ElVado
2007,octubre,11.42,RioJarama_ElVado
2007,noviembre,10.836,RioJarama_ElVado
2007,diciembre,10.135,RioJarama_ElVado
2008,enero,11.851,RioJarama_ElVado
2008,febrero,13.603,RioJarama_ElVado
2008,marzo,15.222,RioJarama_ElVado
2008,abril,39.636,RioJarama_ElVado
2008,mayo,49.333,RioJarama_ElVado
2008,junio,44.163,RioJarama_ElVado
2008,julio,30.342,RioJarama_ElVado
2008,agosto,16.051,RioJarama_ElVado
2008,septiembre,11.349,RioJarama_ElVado
2008,octubre,11.724,RioJarama_ElVado
2008,noviembre,13.543,RioJarama_ElVado
2008,diciembre,23.803,RioJarama_ElVado
2009,enero,41.751,RioJarama_ElVado
2009,febrero,45.312,RioJarama_ElVado
2009,marzo,46.319,RioJarama_ElVado
2009,abril,38.321,RioJarama_ElVado
2009,mayo,30.796,RioJarama_ElVado
2009,junio,21.855,RioJarama_ElVado
2009,julio,15.905,RioJarama_ElVado
2009,agosto,10.07,RioJarama_ElVado
2009,septiembre,7.547,RioJarama_ElVado
2009,octubre,7.416,RioJarama_ElVado
2009,noviembre,7.455,RioJarama_ElVado
2009,diciembre,16.164,RioJarama_ElVado
2010,enero,34.006,RioJarama_ElVado
2010,febrero,42.356,RioJarama_ElVado
2010,marzo,47.81,RioJarama_ElVado
2010,abril,46.851,RioJarama_ElVado
2010,mayo,46.921,RioJarama_ElVado
2010,junio,43.673,RioJarama_ElVado
2010,julio,30.117,RioJarama_ElVado
2010,agosto,17.502,RioJarama_ElVado
2010,septiembre,12.501,RioJarama_ElVado
2010,octubre,11.715,RioJarama_ElVado
2010,noviembre,15.771,RioJarama_ElVado
2010,diciembre,31.007,RioJarama_ElVado
2011,enero,43.275,RioJarama_ElVado
2011,febrero,46.666,RioJarama_ElVado
2011,marzo,48.141,RioJarama_ElVado
2011,abril,48.83,RioJarama_ElVado
2011,mayo,48.83,RioJarama_ElVado
2011,junio,42.291,RioJarama_ElVado
2011,julio,28.607,RioJarama_ElVado
2011,agosto,14.339,RioJarama_ElVado
2011,septiembre,9.13,RioJarama_ElVado
2011,octubre,8.066,RioJarama_ElVado
2011,noviembre,13.363,RioJarama_ElVado
2011,diciembre,15.816,RioJarama_ElVado
2012,enero,16.679,RioJarama_ElVado
2012,febrero,16.981,RioJarama_ElVado
2012,marzo,17.778,RioJarama_ElVado
2012,abril,29.381,RioJarama_ElVado
2012,mayo,30.796,RioJarama_ElVado
2012,junio,18.675,RioJarama_ElVado
2012,julio,13.896,RioJarama_ElVado
2012,agosto,11.697,RioJarama_ElVado
2012,septiembre,10.845,RioJarama_ElVado
2012,octubre,10.905,RioJarama_ElVado
2012,noviembre,14.506,RioJarama_ElVado
2012,diciembre,18.788,RioJarama_ElVado
2013,enero,35.663,RioJarama_ElVado
2013,febrero,45.768,RioJarama_ElVado
2013,marzo,49.357,RioJarama_ElVado
2013,abril,46.759,RioJarama_ElVado
2013,mayo,48.259,RioJarama_ElVado
2013,junio,46.896,RioJarama_ElVado
2013,julio,33.95,RioJarama_ElVado
2013,agosto,20.15,RioJarama_ElVado
2013,septiembre,14.07,RioJarama_ElVado
2013,octubre,15.385,RioJarama_ElVado
2013,noviembre,16.621,RioJarama_ElVado
2013,diciembre,14.77,RioJarama_ElVado
2014,enero,44.029,RioJarama_ElVado
2014,febrero,45.859,RioJarama_ElVado
2014,marzo,46.55,RioJarama_ElVado
2014,abril,46.365,RioJarama_ElVado
2014,mayo,40.748,RioJarama_ElVado
2014,junio,32.986,RioJarama_ElVado
2014,julio,24.865,RioJarama_ElVado
2014,agosto,16.644,RioJarama_ElVado
2014,septiembre,9.537,RioJarama_ElVado
2014,octubre,10.675,RioJarama_ElVado
2014,noviembre,25.292,RioJarama_ElVado
2014,diciembre,39.263,RioJarama_ElVado
2015,enero,47.481,RioJarama_ElVado
2015,febrero,46.112,RioJarama_ElVado
2015,marzo,48.046,RioJarama_ElVado
2015,abril,42.77,RioJarama_ElVado
2015,mayo,31.986,RioJarama_ElVado
2015,junio,22.786,RioJarama_ElVado
2015,julio,15.727,RioJarama_ElVado
2015,agosto,10.922,RioJarama_ElVado
2015,septiembre,8.382,RioJarama_ElVado
2015,octubre,7.719,RioJarama_ElVado
2015,noviembre,8.467,RioJarama_ElVado
2015,diciembre,7.134,RioJarama_ElVado
2016,enero,15.793,RioJarama_ElVado
2016,febrero,34.288,RioJarama_ElVado
2016,marzo,41.665,RioJarama_ElVado
2016,abril,47.74,RioJarama_ElVado
2016,mayo,49.045,RioJarama_ElVado
2016,junio,40.896,RioJarama_ElVado
2016,julio,30.778,RioJarama_ElVado
2016,agosto,20.829,RioJarama_ElVado
2016,septiembre,13.724,RioJarama_ElVado
2016,octubre,11.017,RioJarama_ElVado
2016,noviembre,13.673,RioJarama_ElVado
2016,diciembre,17.875,RioJarama_ElVado
2017,enero,17.216,RioJarama_ElVado
2017,febrero,41.729,RioJarama_ElVado
2017,marzo,42.967,RioJarama_ElVado
2017,abril,35.297,RioJarama_ElVado
2017,mayo,24.502,RioJarama_ElVado
2017,junio,14.792,RioJarama_ElVado
2017,julio,13.373,RioJarama_ElVado
2017,agosto,11.358,RioJarama_ElVado
2017,septiembre,9.482,RioJarama_ElVado
2017,octubre,7.733,RioJarama_ElVado
2017,noviembre,6.546,RioJarama_ElVado
2017,diciembre,7.949,RioJarama_ElVado
2018,enero,15.561,RioJarama_ElVado
2018,febrero,23.074,RioJarama_ElVado
2018,marzo,46.504,RioJarama_ElVado
2018,abril,47.154,RioJarama_ElVado
2018,mayo,46.295,RioJarama_ElVado
2018,junio,44.364,RioJarama_ElVado
2018,julio,30.972,RioJarama_ElVado
2018,agosto,22.872,RioJarama_ElVado
2018,septiembre,17.826,RioJarama_ElVado
2018,octubre,16.783,RioJarama_ElVado
2018,noviembre,26.099,RioJarama_ElVado
2018,diciembre,33.782,RioJarama_ElVado
2019,enero,35.47,RioJarama_ElVado
2019,febrero,40.473,RioJarama_ElVado
2019,marzo,31.325,RioJarama_ElVado
2019,abril,29.962,RioJarama_ElVado
2019,mayo,23.832,RioJarama_ElVado
2019,junio,17.658,RioJarama_ElVado
2019,julio,15.55,RioJarama_ElVado
2019,agosto,13.324,RioJarama_ElVado
2019,septiembre,12.007,RioJarama_ElVado
2019,octubre,11.235,RioJarama_ElVado
2019,noviembre,22.715,RioJarama_ElVado
2019,diciembre,46.02,RioJarama_ElVado
2020,enero,39.574,RioJarama_ElVado
2020,febrero,40.748,RioJarama_ElVado
2020,marzo,45.403,RioJarama_ElVado
2020,abril,47.999,RioJarama_ElVado
2020,mayo,44.882,RioJarama_ElVado
2020,junio,38.159,RioJarama_ElVado
2020,julio,27.341,RioJarama_ElVado
2020,agosto,17.075,RioJarama_ElVado
2020,septiembre,15.167,RioJarama_ElVado
2020,octubre,19.167,RioJarama_ElVado
2020,noviembre,26.556,RioJarama_ElVado
2020,diciembre,45.859,RioJarama_ElVado
2021,enero,48.117,RioJarama_ElVado
2021,febrero,45.471,RioJarama_ElVado
2021,marzo,47.74,RioJarama_ElVado
1998,enero,326.784,RioLozoya_ElAtazar
1998,febrero,327.59,RioLozoya_ElAtazar
1998,marzo,336.267,RioLozoya_ElAtazar
1998,abril,353.267,RioLozoya_ElAtazar
1998,mayo,391.448,RioLozoya_ElAtazar
1998,junio,412.483,RioLozoya_ElAtazar
1998,julio,405.935,RioLozoya_ElAtazar
1998,agosto,388.735,RioLozoya_ElAtazar
1998,septiembre,366.046,RioLozoya_ElAtazar
1998,octubre,336.358,RioLozoya_ElAtazar
1998,noviembre,306.506,RioLozoya_ElAtazar
1998,diciembre,277.656,RioLozoya_ElAtazar
1999,enero,254.298,RioLozoya_ElAtazar
1999,febrero,232.187,RioLozoya_ElAtazar
1999,marzo,235.053,RioLozoya_ElAtazar
1999,abril,244.001,RioLozoya_ElAtazar
1999,mayo,262.633,RioLozoya_ElAtazar
1999,junio,257.007,RioLozoya_ElAtazar
1999,julio,236.235,RioLozoya_ElAtazar
1999,agosto,216.535,RioLozoya_ElAtazar
1999,septiembre,196.024,RioLozoya_ElAtazar
1999,octubre,187.777,RioLozoya_ElAtazar
1999,noviembre,180.915,RioLozoya_ElAtazar
1999,diciembre,188.088,RioLozoya_ElAtazar
2000,enero,197.154,RioLozoya_ElAtazar
2000,febrero,203.813,RioLozoya_ElAtazar
2000,marzo,209.496,RioLozoya_ElAtazar
2000,abril,276.197,RioLozoya_ElAtazar
2000,mayo,330.917,RioLozoya_ElAtazar
2000,junio,336.905,RioLozoya_ElAtazar
2000,julio,314.487,RioLozoya_ElAtazar
2000,agosto,286.672,RioLozoya_ElAtazar
2000,septiembre,258.407,RioLozoya_ElAtazar
2000,octubre,241.596,RioLozoya_ElAtazar
2000,noviembre,243.023,RioLozoya_ElAtazar
2000,diciembre,291.578,RioLozoya_ElAtazar
2001,enero,329.746,RioLozoya_ElAtazar
2001,febrero,338.824,RioLozoya_ElAtazar
2001,marzo,361.541,RioLozoya_ElAtazar
2001,abril,385.338,RioLozoya_ElAtazar
2001,mayo,408.006,RioLozoya_ElAtazar
2001,junio,417.312,RioLozoya_ElAtazar
2001,julio,410.084,RioLozoya_ElAtazar
2001,agosto,380.378,RioLozoya_ElAtazar
2001,septiembre,349.924,RioLozoya_ElAtazar
2001,octubre,321.175,RioLozoya_ElAtazar
2001,noviembre,293.672,RioLozoya_ElAtazar
2001,diciembre,277.737,RioLozoya_ElAtazar
2002,enero,265.631,RioLozoya_ElAtazar
2002,febrero,254.529,RioLozoya_ElAtazar
2002,marzo,247.406,RioLozoya_ElAtazar
2002,abril,239.428,RioLozoya_ElAtazar
2002,mayo,226.948,RioLozoya_ElAtazar
2002,junio,218.298,RioLozoya_ElAtazar
2002,julio,203.135,RioLozoya_ElAtazar
2002,agosto,180.346,RioLozoya_ElAtazar
2002,septiembre,171.08,RioLozoya_ElAtazar
2002,octubre,172.306,RioLozoya_ElAtazar
2002,noviembre,182.629,RioLozoya_ElAtazar
2002,diciembre,231.821,RioLozoya_ElAtazar
2003,enero,287.666,RioLozoya_ElAtazar
2003,febrero,325.979,RioLozoya_ElAtazar
2003,marzo,366.046,RioLozoya_ElAtazar
2003,abril,391.045,RioLozoya_ElAtazar
2003,mayo,406.556,RioLozoya_ElAtazar
2003,junio,401.304,RioLozoya_ElAtazar
2003,julio,378.406,RioLozoya_ElAtazar
2003,agosto,349.27,RioLozoya_ElAtazar
2003,septiembre,326.426,RioLozoya_ElAtazar
2003,octubre,315.187,RioLozoya_ElAtazar
2003,noviembre,316.678,RioLozoya_ElAtazar
2003,diciembre,323.749,RioLozoya_ElAtazar
2004,enero,327.949,RioLozoya_ElAtazar
2004,febrero,329.027,RioLozoya_ElAtazar
2004,marzo,350.672,RioLozoya_ElAtazar
2004,abril,374.777,RioLozoya_ElAtazar
2004,mayo,407.384,RioLozoya_ElAtazar
2004,junio,417.52,RioLozoya_ElAtazar
2004,julio,406.763,RioLozoya_ElAtazar
2004,agosto,383.845,RioLozoya_ElAtazar
2004,septiembre,352.359,RioLozoya_ElAtazar
2004,octubre,327.321,RioLozoya_ElAtazar
2004,noviembre,311.35,RioLozoya_ElAtazar
2004,diciembre,309.701,RioLozoya_ElAtazar
2005,enero,300.941,RioLozoya_ElAtazar
2005,febrero,288.828,RioLozoya_ElAtazar
2005,marzo,278.957,RioLozoya_ElAtazar
2005,abril,281.16,RioLozoya_ElAtazar
2005,mayo,257.706,RioLozoya_ElAtazar
2005,junio,228.396,RioLozoya_ElAtazar
2005,julio,211.365,RioLozoya_ElAtazar
2005,agosto,193.84,RioLozoya_ElAtazar
2005,septiembre,179.841,RioLozoya_ElAtazar
2005,octubre,160.926,RioLozoya_ElAtazar
2005,noviembre,148.22,RioLozoya_ElAtazar
2005,diciembre,148.444,RioLozoya_ElAtazar
2006,enero,158.578,RioLozoya_ElAtazar
2006,febrero,152.973,RioLozoya_ElAtazar
2006,marzo,183.714,RioLozoya_ElAtazar
2006,abril,214.081,RioLozoya_ElAtazar
2006,mayo,221.207,RioLozoya_ElAtazar
2006,junio,206.379,RioLozoya_ElAtazar
2006,julio,183.522,RioLozoya_ElAtazar
2006,agosto,174.157,RioLozoya_ElAtazar
2006,septiembre,166.828,RioLozoya_ElAtazar
2006,octubre,174.28,RioLozoya_ElAtazar
2006,noviembre,227.671,RioLozoya_ElAtazar
2006,diciembre,267.375,RioLozoya_ElAtazar
2007,enero,285.846,RioLozoya_ElAtazar
2007,febrero,310.221,RioLozoya_ElAtazar
2007,marzo,334.448,RioLozoya_ElAtazar
2007,abril,342.038,RioLozoya_ElAtazar
2007,mayo,350.953,RioLozoya_ElAtazar
2007,junio,370.492,RioLozoya_ElAtazar
2007,julio,353.863,RioLozoya_ElAtazar
2007,agosto,339.099,RioLozoya_ElAtazar
2007,septiembre,323.127,RioLozoya_ElAtazar
2007,octubre,310.308,RioLozoya_ElAtazar
2007,noviembre,316.766,RioLozoya_ElAtazar
2007,diciembre,302.562,RioLozoya_ElAtazar
2008,enero,291.244,RioLozoya_ElAtazar
2008,febrero,281.324,RioLozoya_ElAtazar
2008,marzo,270.004,RioLozoya_ElAtazar
2008,abril,271.124,RioLozoya_ElAtazar
2008,mayo,287.583,RioLozoya_ElAtazar
2008,junio,315.363,RioLozoya_ElAtazar
2008,julio,313.876,RioLozoya_ElAtazar
2008,agosto,310.742,RioLozoya_ElAtazar
2008,septiembre,296.449,RioLozoya_ElAtazar
2008,octubre,282.553,RioLozoya_ElAtazar
2008,noviembre,262.319,RioLozoya_ElAtazar
2008,diciembre,283.539,RioLozoya_ElAtazar
2009,enero,312.742,RioLozoya_ElAtazar
2009,febrero,327.322,RioLozoya_ElAtazar
2009,marzo,356.222,RioLozoya_ElAtazar
2009,abril,380.674,RioLozoya_ElAtazar
2009,mayo,379.096,RioLozoya_ElAtazar
2009,junio,374.777,RioLozoya_ElAtazar
2009,julio,371.171,RioLozoya_ElAtazar
2009,agosto,359.636,RioLozoya_ElAtazar
2009,septiembre,332.453,RioLozoya_ElAtazar
2009,octubre,310.221,RioLozoya_ElAtazar
2009,noviembre,294.343,RioLozoya_ElAtazar
2009,diciembre,280.18,RioLozoya_ElAtazar
2010,enero,277.25,RioLozoya_ElAtazar
2010,febrero,290.326,RioLozoya_ElAtazar
2010,marzo,328.937,RioLozoya_ElAtazar
2010,abril,357.831,RioLozoya_ElAtazar
2010,mayo,380.082,RioLozoya_ElAtazar
2010,junio,382.235,RioLozoya_ElAtazar
2010,julio,380.378,RioLozoya_ElAtazar
2010,agosto,369.522,RioLozoya_ElAtazar
2010,septiembre,345.642,RioLozoya_ElAtazar
2010,octubre,318.525,RioLozoya_ElAtazar
2010,noviembre,291.745,RioLozoya_ElAtazar
2010,diciembre,301.964,RioLozoya_ElAtazar
2011,enero,324.462,RioLozoya_ElAtazar
2011,febrero,327.322,RioLozoya_ElAtazar
2011,marzo,361.828,RioLozoya_ElAtazar
2011,abril,394.782,RioLozoya_ElAtazar
2011,mayo,422.713,RioLozoya_ElAtazar
2011,junio,416.785,RioLozoya_ElAtazar
2011,julio,400.485,RioLozoya_ElAtazar
2011,agosto,391.65,RioLozoya_ElAtazar
2011,septiembre,368.651,RioLozoya_ElAtazar
2011,octubre,343.422,RioLozoya_ElAtazar
2011,noviembre,321.795,RioLozoya_ElAtazar
2011,diciembre,308.144,RioLozoya_ElAtazar
2012,enero,295.269,RioLozoya_ElAtazar
2012,febrero,283.456,RioLozoya_ElAtazar
2012,marzo,272.487,RioLozoya_ElAtazar
2012,abril,268.967,RioLozoya_ElAtazar
2012,mayo,285.516,RioLozoya_ElAtazar
2012,junio,294.091,RioLozoya_ElAtazar
2012,julio,276.116,RioLozoya_ElAtazar
2012,agosto,254.607,RioLozoya_ElAtazar
2012,septiembre,233.949,RioLozoya_ElAtazar
2012,octubre,220.353,RioLozoya_ElAtazar
2012,noviembre,217.38,RioLozoya_ElAtazar
2012,diciembre,226.298,RioLozoya_ElAtazar
2013,enero,235.423,RioLozoya_ElAtazar
2013,febrero,277.9,RioLozoya_ElAtazar
2013,marzo,359.35,RioLozoya_ElAtazar
2013,abril,417.523,RioLozoya_ElAtazar
2013,mayo,423.246,RioLozoya_ElAtazar
2013,junio,418.05,RioLozoya_ElAtazar
2013,julio,402.33,RioLozoya_ElAtazar
2013,agosto,388.034,RioLozoya_ElAtazar
2013,septiembre,364.509,RioLozoya_ElAtazar
2013,octubre,340.475,RioLozoya_ElAtazar
2013,noviembre,321.884,RioLozoya_ElAtazar
2013,diciembre,313.352,RioLozoya_ElAtazar
2014,enero,323.839,RioLozoya_ElAtazar
2014,febrero,332.363,RioLozoya_ElAtazar
2014,marzo,384.342,RioLozoya_ElAtazar
2014,abril,406.763,RioLozoya_ElAtazar
2014,mayo,406.659,RioLozoya_ElAtazar
2014,junio,397.83,RioLozoya_ElAtazar
2014,julio,384.044,RioLozoya_ElAtazar
2014,agosto,367.396,RioLozoya_ElAtazar
2014,septiembre,349.831,RioLozoya_ElAtazar
2014,octubre,332.815,RioLozoya_ElAtazar
2014,noviembre,315.538,RioLozoya_ElAtazar
2014,diciembre,321.795,RioLozoya_ElAtazar
2015,enero,320.644,RioLozoya_ElAtazar
2015,febrero,326.963,RioLozoya_ElAtazar
2015,marzo,382.654,RioLozoya_ElAtazar
2015,abril,409.46,RioLozoya_ElAtazar
2015,mayo,410.709,RioLozoya_ElAtazar
2015,junio,404.903,RioLozoya_ElAtazar
2015,julio,389.638,RioLozoya_ElAtazar
2015,agosto,367.01,RioLozoya_ElAtazar
2015,septiembre,343.883,RioLozoya_ElAtazar
2015,octubre,320.29,RioLozoya_ElAtazar
2015,noviembre,315.713,RioLozoya_ElAtazar
2015,diciembre,317.645,RioLozoya_ElAtazar
2016,enero,301.026,RioLozoya_ElAtazar
2016,febrero,315.275,RioLozoya_ElAtazar
2016,marzo,352.641,RioLozoya_ElAtazar
2016,abril,401.099,RioLozoya_ElAtazar
2016,mayo,423.885,RioLozoya_ElAtazar
2016,junio,414.158,RioLozoya_ElAtazar
2016,julio,396.711,RioLozoya_ElAtazar
2016,agosto,376.736,RioLozoya_ElAtazar
2016,septiembre,355.844,RioLozoya_ElAtazar
2016,octubre,331.64,RioLozoya_ElAtazar
2016,noviembre,320.379,RioLozoya_ElAtazar
2016,diciembre,323.483,RioLozoya_ElAtazar
2017,enero,315.888,RioLozoya_ElAtazar
2017,febrero,341.486,RioLozoya_ElAtazar
2017,marzo,358.211,RioLozoya_ElAtazar
2017,abril,357.737,RioLozoya_ElAtazar
2017,mayo,347.035,RioLozoya_ElAtazar
2017,junio,333.268,RioLozoya_ElAtazar
2017,julio,316.766,RioLozoya_ElAtazar
2017,agosto,296.702,RioLozoya_ElAtazar
2017,septiembre,282.389,RioLozoya_ElAtazar
2017,octubre,272.889,RioLozoya_ElAtazar
2017,noviembre,264.208,RioLozoya_ElAtazar
2017,diciembre,251.145,RioLozoya_ElAtazar
2018,enero,246.041,RioLozoya_ElAtazar
2018,febrero,238.833,RioLozoya_ElAtazar
2018,marzo,304.444,RioLozoya_ElAtazar
2018,abril,378.702,RioLozoya_ElAtazar
2018,mayo,412.17,RioLozoya_ElAtazar
2018,junio,417.207,RioLozoya_ElAtazar
2018,julio,411.022,RioLozoya_ElAtazar
2018,agosto,387.134,RioLozoya_ElAtazar
2018,septiembre,361.351,RioLozoya_ElAtazar
2018,octubre,337.544,RioLozoya_ElAtazar
2018,noviembre,326.337,RioLozoya_ElAtazar
2018,diciembre,321.352,RioLozoya_ElAtazar
2019,enero,320.998,RioLozoya_ElAtazar
2019,febrero,324.373,RioLozoya_ElAtazar
2019,marzo,330.827,RioLozoya_ElAtazar
2019,abril,345.179,RioLozoya_ElAtazar
2019,mayo,344.346,RioLozoya_ElAtazar
2019,junio,324.729,RioLozoya_ElAtazar
2019,julio,295.016,RioLozoya_ElAtazar
2019,agosto,269.605,RioLozoya_ElAtazar
2019,septiembre,246.344,RioLozoya_ElAtazar
2019,octubre,225.865,RioLozoya_ElAtazar
2019,noviembre,228.687,RioLozoya_ElAtazar
2019,diciembre,286.424,RioLozoya_ElAtazar
2020,enero,316.941,RioLozoya_ElAtazar
2020,febrero,326.963,RioLozoya_ElAtazar
2020,marzo,338.733,RioLozoya_ElAtazar
2020,abril,385.238,RioLozoya_ElAtazar
2020,mayo,398.646,RioLozoya_ElAtazar
2020,junio,393.77,RioLozoya_ElAtazar
2020,julio,378.209,RioLozoya_ElAtazar
2020,agosto,362.019,RioLozoya_ElAtazar
2020,septiembre,341.118,RioLozoya_ElAtazar
2020,octubre,321.973,RioLozoya_ElAtazar
2020,noviembre,322.594,RioLozoya_ElAtazar
2020,diciembre,328.937,RioLozoya_ElAtazar
2021,enero,332.906,RioLozoya_ElAtazar
2021,febrero,331.279,RioLozoya_ElAtazar
2021,marzo,343.976,RioLozoya_ElAtazar
1998,enero,22.741,RioLozoya_ElVillar
1998,febrero,21.55,RioLozoya_ElVillar
1998,marzo,21.67,RioLozoya_ElVillar
1998,abril,21.644,RioLozoya_ElVillar
1998,mayo,21.925,RioLozoya_ElVillar
1998,junio,19.654,RioLozoya_ElVillar
1998,julio,12.448,RioLozoya_ElVillar
1998,agosto,11.913,RioLozoya_ElVillar
1998,septiembre,10.276,RioLozoya_ElVillar
1998,octubre,13.147,RioLozoya_ElVillar
1998,noviembre,11.903,RioLozoya_ElVillar
1998,diciembre,14.065,RioLozoya_ElVillar
1999,enero,14.308,RioLozoya_ElVillar
1999,febrero,13.669,RioLozoya_ElVillar
1999,marzo,19.629,RioLozoya_ElVillar
1999,abril,19.654,RioLozoya_ElVillar
1999,mayo,19.566,RioLozoya_ElVillar
1999,junio,19.202,RioLozoya_ElVillar
1999,julio,17.371,RioLozoya_ElVillar
1999,agosto,15.576,RioLozoya_ElVillar
1999,septiembre,15.212,RioLozoya_ElVillar
1999,octubre,14.653,RioLozoya_ElVillar
1999,noviembre,15.103,RioLozoya_ElVillar
1999,diciembre,17.786,RioLozoya_ElVillar
2000,enero,18.633,RioLozoya_ElVillar
2000,febrero,18.462,RioLozoya_ElVillar
2000,marzo,18.206,RioLozoya_ElVillar
2000,abril,22.618,RioLozoya_ElVillar
2000,mayo,18.768,RioLozoya_ElVillar
2000,junio,18.122,RioLozoya_ElVillar
2000,julio,17.288,RioLozoya_ElVillar
2000,agosto,12.399,RioLozoya_ElVillar
2000,septiembre,12.399,RioLozoya_ElVillar
2000,octubre,16.707,RioLozoya_ElVillar
2000,noviembre,17.359,RioLozoya_ElVillar
2000,diciembre,22.672,RioLozoya_ElVillar
2001,enero,20.486,RioLozoya_ElVillar
2001,febrero,19.667,RioLozoya_ElVillar
2001,marzo,18.793,RioLozoya_ElVillar
2001,abril,19.73,RioLozoya_ElVillar
2001,mayo,17.324,RioLozoya_ElVillar
2001,junio,13.238,RioLozoya_ElVillar
2001,julio,11.836,RioLozoya_ElVillar
2001,agosto,12.311,RioLozoya_ElVillar
2001,septiembre,14.255,RioLozoya_ElVillar
2001,octubre,18.182,RioLozoya_ElVillar
2001,noviembre,18.364,RioLozoya_ElVillar
2001,diciembre,18.608,RioLozoya_ElVillar
2002,enero,17.324,RioLozoya_ElVillar
2002,febrero,17.858,RioLozoya_ElVillar
2002,marzo,18.953,RioLozoya_ElVillar
2002,abril,17.989,RioLozoya_ElVillar
2002,mayo,17.453,RioLozoya_ElVillar
2002,junio,19.603,RioLozoya_ElVillar
2002,julio,18.953,RioLozoya_ElVillar
2002,agosto,18.817,RioLozoya_ElVillar
2002,septiembre,13.494,RioLozoya_ElVillar
2002,octubre,12.155,RioLozoya_ElVillar
2002,noviembre,12.646,RioLozoya_ElVillar
2002,diciembre,13.804,RioLozoya_ElVillar
2003,enero,18.474,RioLozoya_ElVillar
2003,febrero,20.46,RioLozoya_ElVillar
2003,marzo,22.168,RioLozoya_ElVillar
2003,abril,21.311,RioLozoya_ElVillar
2003,mayo,21.034,RioLozoya_ElVillar
2003,junio,21.258,RioLozoya_ElVillar
2003,julio,21.351,RioLozoya_ElVillar
2003,agosto,20.89,RioLozoya_ElVillar
